week_start,sku_code,territory,distributor_id,primary_sales_units,primary_sales_value
2025-07-01,MG-002,Ahmedabad,0AHM-D1,1328,54780.0
2025-07-01,MG-002,BLR,BEN-D2,953,39311.25
2025-07-01,MG-002,Chennai,CHE-D1,936,38610.0
2025-07-01,MG-002,Hyderabad,HYD-D1,990,"Rs 40,838"
2025-07-01,MG-002,Jaipur,JAI-D2,738,30442.5
2025-07-01,MG-002,Kolkata,0KOL-D2,949,39146.25
2025-07-01,MG-002,Mumbai,MUM-D1,1223,50448.75
2025-07-01,MG-002,Patna,PAT-D2,719,29658.75
2025-07-01,MG-002,Pune,PUN-D1,990,40837.5
2025-07-01,MG-003,Ahmedabad,AHM-D1,1345,55481.25
2025-07-01,MG-003,BLR,BEN-D1,1393,57461.25
2025-07-01,MG-003,Delhi,DEL-D1,988,"40,755"
2025-07-01,MG-003,Guwahati,GUW-D1,732,30195.0
2025-07-01,MG-003,Jaipur,JAI-D2,727,29988.75
01-07-2025,MG-003,Kolkata,KOL-D2,956,39435.0
2025-07-01,MG-003,Lucknow,LUC-D2,628,25905.0
2025-07-01,MG-003,Mumbai,MUM-D1,943,38898.75
2025-07-01,MG-003,Patna,PAT-D2,758,31267.5
2025-07-01,MG-004,Ahmedabad,0AHM-D1,#N/A,"Rs 56,636"
2025-07-01,MG-004,BLR,0BEN-D1,952,"Rs 39,270"
2025-07-01,MG-004,Chennai,CHE-D1,1133,46736.25
2025-07-01,MG-004,Guwahati,0GUW-D2,861,35516.25
2025-07-01,MG-004,Kolkata,KOL-D2,1026,"42,322"
2025-07-01,MG-004,Lucknow,LUC-D2,779,32133.75
2025-07-01,MG-004,Mumbai,MUM-D2,959,39558.75
2025-07-01,MG-004,Patna,PAT-D2,828,34155.0
2025-07-01,MG-004,Pune,PUN-D1,1023,42198.75
07/01/25,MG-005,BLR,BEN-D2,465,45337.5
2025-07-01,MG-005,Delhi,DEL-D1,475,46312.5
2025-07-01,MG-005,Guwahati,GUW-D2,275,"26,812"
2025-07-01,MG-005,Jaipur,JAI-D1,393,38317.5
2025-07-01,MG-005,Lucknow,LUC-D1,292,28470.0
01 Jul 2025,MG-005,Mumbai,MUM-D2,491,47872.5
2025-07-01,MG-005,Patna,PAT-D2,314,30615.0
2025-07-01,MG-006,BLR,0BEN-D2,531,51772.5
2025-07-01,MG-006,Delhi,DEL-D2,617,"Rs 60,158"
2025-07-01,MG-006,Jaipur,JAI-D1,302,29445.0
2025-07-01,MG-006,Kolkata,KOL-D1,532,51870.0
2025-07-01,MG-006,Mumbai,MUM-D2,449,43777.5
2025-07-01,MG-006,Patna,PAT-D2,9999,33150.0
2025-07-01,MG-006,Pune,PUN-D1,607,59182.5
2025-07-01,MG-007,BLR,BEN-D1,176,33000.0
01-07-2025,MG-007,Delhi,0DEL-D1,195,36562.5
2025-07-01,MG-007,Hyderabad,HYD-D1,210,"Rs 39,375"
2025-07-01,MG-007,Jaipur,JAI-D2,102,19125.0
2025-07-01,MG-007,Mumbai,MUM-D1,214,40125.0
2025-07-01,MG-008,BLR,BEN-D2,234,43875.0
2025-07-01,MG-008,Chennai,0CHE-D1,232,"43,500"
01 Jul 2025,MG-008,Jaipur,JAI-D1,119,22312.5
2025-07-01,MG-008,Lucknow,LUC-D2,111,20812.5
2025-07-01,MG-008,Mumbai,0MUM-D2,231,43312.5
2025-07-01,MG-009,Chennai,CHE-D2,195,36562.5
07/01/25,MG-009,Guwahati,GUW-D1,137,25687.5
2025-07-01,MG-009,Jaipur,JAI-D1,146,27375.0
2025-07-01,MG-009,Kolkata,0KOL-D1,194,"36,375"
01 Jul 2025,MG-009,Mumbai,MUM-D2,168,31500.0
2025-07-01,MM-001,Ahmedabad,AHM-D1,1250,4687.5
2025-07-01,MM-001,BLR,0BEN-D1,1081,"Rs 4,054"
2025-07-01,MM-001,Chennai,CHE-D1,1277,"4,789"
01-07-2025,MM-001,Delhi,DEL-D2,1265,"4,744"
2025-07-01,MM-001,Guwahati,GUW-D1,714,2677.5
01 Jul 2025,MM-001,Hyderabad,HYD-D2,1353,5073.75
2025-07-01,MM-001,Jaipur,JAI-D2,654,2452.5
01-07-2025,MM-001,Patna,PAT-D2,818,3067.5
2025-07-01,MM-001,Pune,PUN-D2,1021,3828.75
2025-07-01,MM-002,BLR,BEN-D2,1355,5081.25
2025-07-01,MM-002,Chennai,CHE-D2,1113,"4,174"
2025-07-01,MM-002,Guwahati,GUW-D2,901,3378.75
2025-07-01,MM-002,Hyderabad,0HYD-D1,1281,4803.75
2025-07-01,MM-002,Jaipur,JAI-D1,807,3026.25
01 Jul 2025,MM-002,Kolkata,KOL-D2,1397,"5,239"
2025-07-01,MM-002,Mumbai,0MUM-D2,-1,3776.25
2025-07-01,MM-002,Patna,PAT-D2,685,2568.75
2025-07-01,MM-002,Pune,PUN-D2,1364,5115.0
2025-07-01,MM-003,Ahmedabad,0AHM-D2,1047,3926.25
2025-07-01,MM-003,BLR,BEN-D2,1201,4503.75
2025-07-01,MM-003,Chennai,CHE-D2,1337,5013.75
2025-07-01,MM-003,Delhi,DEL-D1,1382,5182.5
2025-07-01,MM-003,Guwahati,0GUW-D2,636,2385.0
2025-07-01,MM-003,Hyderabad,HYD-D2,1047,"Rs 3,926"
2025-07-01,MM-003,Jaipur,JAI-D1,864,3240.0
2025-07-01,MM-003,Mumbai,0MUM-D2,1029,"3,859"
07/01/25,MM-003,Patna,PAT-D2,#N/A,2805.0
2025-07-01,MM-004,Ahmedabad,AHM-D1,1071,4016.25
2025-07-01,MM-004,BLR,BEN-D1,1010,3787.5
2025-07-01,MM-004,Chennai,CHE-D2,1222,"Rs 4,582"
2025-07-01,MM-004,Delhi,DEL-D2,1116,4185.0
2025-07-01,MM-004,Hyderabad,HYD-D2,-1,"3,802"
2025-07-01,MM-004,Jaipur,JAI-D1,647,2426.25
2025-07-01,MM-004,Kolkata,KOL-D1,1238,4642.5
2025-07-01,MM-004,Lucknow,LUC-D1,858,3217.5
2025-07-01,MM-004,Patna,PAT-D1,830,3112.5
2025-07-01,MM-005,Ahmedabad,AHM-D1,967,7252.5
2025-07-01,MM-005,BLR,BEN-D2,1205,9037.5
2025-07-01,MM-005,Chennai,CHE-D2,1361,10207.5
2025-07-01,MM-005,Delhi,0DEL-D1,1339,10042.5
2025-07-01,MM-005,Hyderabad,0HYD-D1,1242,9315.0
2025-07-01,MM-005,Jaipur,0JAI-D2,683,5122.5
01 Jul 2025,MM-005,Kolkata,KOL-D1,1116,8370.0
2025-07-01,MM-005,Mumbai,0MUM-D2,1087,8152.5
2025-07-01,MM-005,Patna,PAT-D1,628,4710.0
2025-07-01,MM-006,Ahmedabad,AHM-D2,1092,8190.0
2025-07-01,MM-006,Delhi,DEL-D1,984,7380.0
2025-07-01,MM-006,Guwahati,GUW-D1,764,5730.0
2025-07-01,MM-006,Jaipur,JAI-D1,769,5767.5
2025-07-01,MM-006,Kolkata,KOL-D2,1266,9495.0
2025-07-01,MM-006,Lucknow,LUC-D2,808,6060.0
2025-07-01,MM-006,Mumbai,0MUM-D2,1288,9660.0
2025-07-01,MM-006,Patna,PAT-D2,629,4717.5
2025-07-01,MM-006,Pune,0PUN-D1,1069,8017.5
01 Jul 2025,MM-007,Ahmedabad,AHM-D1,968,"7,260"
2025-07-01,MM-007,BLR,BEN-D1,1315,9862.5
2025-07-01,MM-007,Chennai,CHE-D1,1380,10350.0
01-07-2025,MM-007,Delhi,DEL-D2,1041,7807.5
2025-07-01,MM-007,Guwahati,GUW-D1,775,"Rs 5,812"
2025-07-01,MM-007,Hyderabad,0HYD-D2,1234,9255.0
2025-07-01,MM-007,Kolkata,KOL-D2,1005,7537.5
2025-07-01,MM-007,Lucknow,LUC-D2,686,5145.0
2025-07-01,MM-007,Patna,0PAT-D2,670,5025.0
2025-07-01,MM-008,BLR,BEN-D2,1386,10395.0
2025-07-01,MM-008,Chennai,CHE-D1,1350,10125.0
2025-07-01,MM-008,Delhi,DEL-D2,1274,9555.0
2025-07-01,MM-008,Guwahati,GUW-D2,812,6090.0
2025-07-01,MM-008,Hyderabad,HYD-D2,992,7440.0
2025-07-01,MM-008,Kolkata,KOL-D1,1357,"10,178"
01-07-2025,MM-008,Lucknow,LUC-D2,831,6232.5
2025-07-01,MM-008,Patna,PAT-D1,9999,5280.0
01 Jul 2025,MM-008,Pune,PUN-D1,1060,7950.0
01 Jul 2025,MM-009,Ahmedabad,AHM-D2,579,13027.5
2025-07-01,MM-009,Guwahati,GUW-D1,9999,"8,258"
07/01/25,MM-009,Hyderabad,HYD-D1,531,11947.5
01 Jul 2025,MM-009,Kolkata,0KOL-D1,514,11565.0
07/01/25,MM-009,Mumbai,MUM-D1,544,12240.0
2025-07-01,MM-009,Patna,PAT-D1,404,9090.0
2025-07-01,MM-009,Pune,PUN-D1,430,9675.0
2025-07-01,MM-010,Ahmedabad,0AHM-D1,608,13680.0
2025-07-01,MM-010,Delhi,DEL-D1,553,"Rs 12,442"
2025-07-01,MM-010,Guwahati,GUW-D2,329,7402.5
2025-07-01,MM-010,Hyderabad,HYD-D1,623,14017.5
2025-07-01,MM-010,Jaipur,JAI-D1,359,8077.5
2025-07-01,MM-010,Lucknow,0LUC-D1,369,8302.5
2025-07-01,MM-010,Pune,0PUN-D2,562,12645.0
2025-07-01,NB-001,Ahmedabad,AHM-D2,493,"9,244"
2025-07-01,NB-001,BLR,BEN-D2,521,9768.75
2025-07-01,NB-001,Delhi,DEL-D1,600,"11,250"
2025-07-01,NB-001,Guwahati,GUW-D1,336,"6,300"
2025-07-01,NB-001,Hyderabad,HYD-D2,480,9000.0
2025-07-01,NB-001,Jaipur,JAI-D2,370,6937.5
2025-07-01,NB-001,Lucknow,LUC-D2,288,5400.0
2025-07-01,NB-001,Mumbai,MUM-D2,432,8100.0
07/01/25,NB-001,Pune,PUN-D1,430,8062.5
2025-07-01,NB-002,Ahmedabad,0AHM-D2,603,11306.25
2025-07-01,NB-002,BLR,BEN-D2,453,8493.75
2025-07-01,NB-002,Delhi,DEL-D2,498,9337.5
2025-07-01,NB-002,Hyderabad,HYD-D1,450,8437.5
2025-07-01,NB-002,Jaipur,JAI-D2,308,5775.0
2025-07-01,NB-002,Kolkata,KOL-D1,555,10406.25
01-07-2025,NB-002,Lucknow,LUC-D2,332,6225.0
07/01/25,NB-002,Mumbai,MUM-D2,471,8831.25
2025-07-01,NB-002,Patna,PAT-D1,306,5737.5
2025-07-01,NB-002,Pune,PUN-D1,620,11625.0
2025-07-01,NB-003,Ahmedabad,AHM-D1,623,11681.25
2025-07-01,NB-003,BLR,BEN-D2,621,11643.75
2025-07-01,NB-003,Chennai,CHE-D2,617,11568.75
2025-07-01,NB-003,Delhi,DEL-D2,462,8662.5
2025-07-01,NB-003,Jaipur,JAI-D1,406,"7,612"
01-07-2025,NB-003,Kolkata,KOL-D1,613,"11,494"
2025-07-01,NB-003,Lucknow,LUC-D2,392,7350.0
2025-07-01,NB-003,Mumbai,MUM-D2,523,9806.25
2025-07-01,NB-003,Patna,PAT-D2,278,5212.5
07/01/25,NB-003,Pune,PUN-D2,478,8962.5
2025-07-01,NB-004,Ahmedabad,AHM-D1,605,18150.0
2025-07-01,NB-004,BLR,BEN-D2,558,16740.0
07/01/25,NB-004,Delhi,0DEL-D2,605,18150.0
2025-07-01,NB-004,Hyderabad,0HYD-D1,615,18450.0
2025-07-01,NB-004,Jaipur,0JAI-D1,393,11790.0
2025-07-01,NB-004,Lucknow,LUC-D2,393,11790.0
2025-07-01,NB-004,Mumbai,MUM-D2,567,17010.0
2025-07-01,NB-004,Patna,PAT-D1,369,11070.0
2025-07-01,NB-004,Pune,PUN-D1,513,15390.0
2025-07-01,NB-005,Ahmedabad,AHM-D2,467,14010.0
2025-07-01,NB-005,BLR,BEN-D1,596,17880.0
2025-07-01,NB-005,Chennai,CHE-D2,417,"12,510"
2025-07-01,NB-005,Delhi,DEL-D2,612,18360.0
2025-07-01,NB-005,Guwahati,0GUW-D2,275,"8,250"
01 Jul 2025,NB-005,Jaipur,JAI-D1,292,8760.0
2025-07-01,NB-005,Lucknow,LUC-D2,285,"8,550"
2025-07-01,NB-005,Mumbai,MUM-D1,491,14730.0
2025-07-01,NB-005,Patna,PAT-D1,314,9420.0
2025-07-01,NB-005,Pune,PUN-D2,514,15420.0
2025-07-01,NB-006,Ahmedabad,AHM-D2,461,13830.0
2025-07-01,NB-006,Delhi,0DEL-D2,447,13410.0
2025-07-01,NB-006,Hyderabad,HYD-D1,528,15840.0
2025-07-01,NB-006,Jaipur,JAI-D2,393,11790.0
2025-07-01,NB-006,Kolkata,KOL-D2,451,13530.0
2025-07-01,NB-006,Lucknow,0LUC-D1,288,8640.0
01-07-2025,NB-006,Mumbai,MUM-D1,513,15390.0
2025-07-01,NB-006,Patna,PAT-D1,289,"8,670"
2025-07-01,NB-006,Pune,PUN-D2,621,18630.0
2025-07-01,NB-007,Ahmedabad,AHM-D1,215,"9,675"
2025-07-01,NB-007,BLR,BEN-D2,161,7245.0
2025-07-01,NB-007,Delhi,DEL-D2,228,10260.0
2025-07-01,NB-007,Guwahati,GUW-D2,139,6255.0
2025-07-01,NB-007,Jaipur,JAI-D1,109,4905.0
2025-07-01,NB-007,Lucknow,LUC-D1,124,5580.0
2025-07-01,NB-007,Mumbai,MUM-D1,216,9720.0
2025-07-01,NB-007,Pune,PUN-D2,224,10080.0
2025-07-01,NB-008,Ahmedabad,AHM-D2,176,7920.0
2025-07-01,NB-008,BLR,BEN-D2,#N/A,9810.0
2025-07-01,NB-008,Chennai,CHE-D1,179,8055.0
2025-07-01,NB-008,Delhi,DEL-D1,227,10215.0
2025-07-01,NB-008,Jaipur,JAI-D2,122,5490.0
2025-07-01,NB-008,Lucknow,0LUC-D1,122,5490.0
01 Jul 2025,NB-008,Mumbai,MUM-D1,#N/A,"Rs 9,495"
07/01/25,NB-008,Pune,PUN-D1,163,7335.0
2025-07-01,PF-001,Ahmedabad,AHM-D1,1213,40938.75
01 Jul 2025,PF-001,BLR,BEN-D1,1244,41985.0
2025-07-01,PF-001,Chennai,CHE-D1,1398,47182.5
2025-07-01,PF-001,Hyderabad,HYD-D1,1322,44617.5
2025-07-01,PF-001,Jaipur,JAI-D2,NA,"Rs 23,929"
2025-07-01,PF-001,Kolkata,KOL-D1,1330,44887.5
2025-07-01,PF-001,Lucknow,LUC-D2,9999,25953.75
2025-07-01,PF-001,Mumbai,0MUM-D1,1273,42963.75
01-07-2025,PF-001,Patna,PAT-D1,899,30341.25
2025-07-01,PF-002,Ahmedabad,AHM-D2,1159,39116.25
2025-07-01,PF-002,BLR,BEN-D1,1237,"Rs 41,749"
01 Jul 2025,PF-002,Chennai,CHE-D1,1041,35133.75
01 Jul 2025,PF-002,Delhi,0DEL-D2,NA,36551.25
2025-07-01,PF-002,Guwahati,GUW-D2,781,26358.75
2025-07-01,PF-002,Hyderabad,0HYD-D2,1301,43908.75
2025-07-01,PF-002,Kolkata,KOL-D1,1032,34830.0
2025-07-01,PF-002,Lucknow,LUC-D1,700,23625.0
2025-07-01,PF-002,Mumbai,MUM-D2,1174,39622.5
2025-07-01,PF-003,Ahmedabad,0AHM-D2,1349,45528.75
2025-07-01,PF-003,BLR,BEN-D1,1035,34931.25
2025-07-01,PF-003,Chennai,CHE-D1,1061,35808.75
01 Jul 2025,PF-003,Delhi,DEL-D2,1052,35505.0
2025-07-01,PF-003,Guwahati,GUW-D1,782,26392.5
2025-07-01,PF-003,Hyderabad,HYD-D1,1249,42153.75
2025-07-01,PF-003,Jaipur,JAI-D2,793,26763.75
2025-07-01,PF-003,Mumbai,MUM-D2,1263,42626.25
2025-07-01,PF-003,Pune,PUN-D1,1259,42491.25
2025-07-01,PF-004,BLR,BEN-D1,543,34616.25
2025-07-01,PF-004,Chennai,CHE-D1,484,30855.0
2025-07-01,PF-004,Guwahati,GUW-D1,408,26010.0
2025-07-01,PF-004,Hyderabad,HYD-D1,614,"Rs 39,142"
2025-07-01,PF-004,Kolkata,KOL-D2,472,30090.0
2025-07-01,PF-004,Lucknow,LUC-D2,408,"26,010"
2025-07-01,PF-004,Patna,PAT-D1,313,"19,954"
2025-07-01,PF-004,Pune,PUN-D2,455,29006.25
2025-07-01,PF-005,Guwahati,GUW-D1,298,18997.5
2025-07-01,PF-005,Hyderabad,HYD-D1,542,34552.5
2025-07-01,PF-005,Jaipur,JAI-D2,398,25372.5
2025-07-01,PF-005,Kolkata,KOL-D2,474,30217.5
2025-07-01,PF-005,Mumbai,MUM-D1,618,39397.5
2025-07-01,PF-005,Patna,PAT-D2,380,24225.0
07/01/25,PF-005,Pune,PUN-D2,589,37548.75
2025-07-01,PF-006,Ahmedabad,AHM-D1,544,34680.0
2025-07-01,PF-006,BLR,BEN-D1,526,33532.5
2025-07-01,PF-006,Delhi,DEL-D1,507,32321.25
2025-07-01,PF-006,Guwahati,0GUW-D1,360,22950.0
2025-07-01,PF-006,Jaipur,JAI-D2,326,20782.5
01 Jul 2025,PF-006,Lucknow,LUC-D1,330,21037.5
2025-07-01,PF-006,Patna,PAT-D2,327,20846.25
2025-07-01,PF-007,Ahmedabad,AHM-D1,212,25440.0
2025-07-01,PF-007,Delhi,DEL-D2,162,19440.0
2025-07-01,PF-007,Jaipur,JAI-D1,122,14640.0
2025-07-01,PF-007,Mumbai,MUM-D2,201,24120.0
01-07-2025,PF-007,Patna,0PAT-D2,109,13080.0
2025-07-01,PF-008,Ahmedabad,AHM-D1,168,20160.0
2025-07-01,PF-008,Chennai,CHE-D2,213,"25,560"
07/01/25,PF-008,Guwahati,GUW-D2,132,15840.0
2025-07-01,PF-008,Patna,0PAT-D2,113,13560.0
2025-07-01,PF-008,Pune,PUN-D1,170,20400.0
2025-07-01,PF-009,BLR,BEN-D1,170,20400.0
2025-07-01,PF-009,Delhi,DEL-D2,182,21840.0
2025-07-01,PF-009,Guwahati,GUW-D1,NA,12840.0
2025-07-01,PF-009,Lucknow,LUC-D2,106,12720.0
2025-07-01,PF-009,Pune,PUN-D2,171,20520.0
2025-07-01,SC-001,Ahmedabad,AHM-D2,1204,40635.0
01-07-2025,SC-001,BLR,0BEN-D2,1212,40905.0
2025-07-01,SC-001,Chennai,CHE-D1,1351,45596.25
2025-07-01,SC-001,Delhi,DEL-D1,1045,35268.75
2025-07-01,SC-001,Guwahati,GUW-D2,718,24232.5
2025-07-01,SC-001,Hyderabad,0HYD-D2,9999,40736.25
2025-07-01,SC-001,Kolkata,0KOL-D1,1359,45866.25
07/01/25,SC-001,Patna,PAT-D2,680,22950.0
2025-07-01,SC-001,Pune,0PUN-D2,1269,42828.75
2025-07-01,SC-002,Ahmedabad,0AHM-D1,1055,"35,606"
2025-07-01,SC-002,Chennai,CHE-D2,1131,38171.25
2025-07-01,SC-002,Guwahati,GUW-D2,801,27033.75
2025-07-01,SC-002,Hyderabad,0HYD-D2,1211,"40,871"
2025-07-01,SC-002,Jaipur,JAI-D2,802,27067.5
2025-07-01,SC-002,Kolkata,KOL-D2,1172,39555.0
2025-07-01,SC-002,Mumbai,MUM-D1,NA,38610.0
01-07-2025,SC-002,Patna,PAT-D1,891,30071.25
2025-07-01,SC-002,Pune,PUN-D1,1265,"42,694"
2025-07-01,SC-003,BLR,BEN-D1,1392,46980.0
2025-07-01,SC-003,Chennai,CHE-D2,1071,36146.25
2025-07-01,SC-003,Delhi,DEL-D1,1131,38171.25
2025-07-01,SC-003,Guwahati,0GUW-D2,705,"Rs 23,794"
2025-07-01,SC-003,Hyderabad,HYD-D1,1201,"40,534"
07/01/25,SC-003,Jaipur,0JAI-D2,708,23895.0
01-07-2025,SC-003,Kolkata,0KOL-D1,1137,38373.75
2025-07-01,SC-003,Lucknow,LUC-D1,897,30273.75
2025-07-01,SC-003,Mumbai,MUM-D1,1352,45630.0
2025-07-01,SC-003,Patna,PAT-D1,,"Rs 27,034"
2025-07-01,SC-004,Ahmedabad,AHM-D2,498,"Rs 31,748"
2025-07-01,SC-004,Chennai,CHE-D2,602,"Rs 38,378"
2025-07-01,SC-004,Delhi,0DEL-D1,526,33532.5
2025-07-01,SC-004,Guwahati,GUW-D2,393,25053.75
2025-07-01,SC-004,Hyderabad,HYD-D1,481,30663.75
2025-07-01,SC-004,Kolkata,KOL-D2,459,29261.25
2025-07-01,SC-004,Mumbai,MUM-D2,9999,30026.25
01 Jul 2025,SC-004,Patna,0PAT-D2,406,"Rs 25,882"
2025-07-01,SC-004,Pune,PUN-D2,430,27412.5
2025-07-01,SC-005,Ahmedabad,AHM-D2,#N/A,"Rs 27,349"
2025-07-01,SC-005,Chennai,CHE-D1,519,33086.25
2025-07-01,SC-005,Guwahati,GUW-D2,282,"17,978"
2025-07-01,SC-005,Hyderabad,0HYD-D1,442,28177.5
2025-07-01,SC-005,Kolkata,KOL-D2,605,38568.75
2025-07-01,SC-005,Lucknow,0LUC-D2,361,23013.75
2025-07-01,SC-005,Patna,0PAT-D2,384,24480.0
2025-07-01,SC-005,Pune,PUN-D1,580,"Rs 36,975"
2025-07-01,SC-006,BLR,BEN-D2,614,"Rs 39,142"
2025-07-01,SC-006,Chennai,CHE-D1,483,30791.25
2025-07-01,SC-006,Guwahati,0GUW-D2,345,21993.75
2025-07-01,SC-006,Hyderabad,HYD-D2,419,26711.25
2025-07-01,SC-006,Jaipur,JAI-D1,402,25627.5
2025-07-01,SC-006,Kolkata,KOL-D2,424,27030.0
2025-07-01,SC-006,Lucknow,LUC-D1,285,18168.75
2025-07-01,SC-006,Patna,PAT-D2,381,24288.75
2025-07-01,SC-007,Ahmedabad,AHM-D2,177,21240.0
2025-07-01,SC-007,Guwahati,GUW-D2,126,"15,120"
2025-07-01,SC-007,Hyderabad,HYD-D1,217,26040.0
07/01/25,SC-007,Kolkata,KOL-D2,178,21360.0
2025-07-01,SC-007,Patna,PAT-D1,108,12960.0
2025-07-01,SC-007,Pune,PUN-D2,168,20160.0
2025-07-01,SC-008,Ahmedabad,AHM-D1,198,"23,760"
2025-07-01,SC-008,Chennai,CHE-D2,207,24840.0
2025-07-01,SC-008,Delhi,DEL-D1,182,21840.0
2025-07-01,SC-008,Guwahati,GUW-D1,127,15240.0
01-07-2025,SC-008,Hyderabad,HYD-D2,212,25440.0
2025-07-01,SC-008,Kolkata,KOL-D2,186,22320.0
07/01/25,SC-008,Patna,0PAT-D2,133,15960.0
2025-07-01,SC-009,Ahmedabad,AHM-D2,206,24720.0
2025-07-01,SC-009,Guwahati,GUW-D2,134,16080.0
2025-07-01,SC-009,Jaipur,JAI-D1,107,12840.0
2025-07-01,SC-009,Kolkata,KOL-D2,183,21960.0
2025-07-01,SC-009,Lucknow,LUC-D1,151,18120.0
01-07-2025,SC-009,Patna,0PAT-D1,152,18240.0
2025-07-01,SK-001,Ahmedabad,AHM-D1,1195,4481.25
2025-07-01,SK-001,BLR,BEN-D1,1138,4267.5
2025-07-01,SK-001,Chennai,CHE-D2,1186,4447.5
2025-07-01,SK-001,Delhi,0DEL-D1,1333,4998.75
2025-07-01,SK-001,Hyderabad,HYD-D2,9999,4968.75
01 Jul 2025,SK-001,Jaipur,JAI-D2,616,2310.0
2025-07-01,SK-001,Lucknow,LUC-D1,656,2460.0
2025-07-01,SK-001,Mumbai,MUM-D2,1221,4578.75
2025-07-01,SK-001,Patna,PAT-D1,799,2996.25
2025-07-01,SK-002,Ahmedabad,AHM-D1,1235,4631.25
2025-07-01,SK-002,BLR,BEN-D1,-1,3735.0
2025-07-01,SK-002,Chennai,CHE-D1,1402,5257.5
2025-07-01,SK-002,Hyderabad,0HYD-D2,983,3686.25
2025-07-01,SK-002,Jaipur,JAI-D1,804,3015.0
01-07-2025,SK-002,Kolkata,KOL-D2,1356,"5,085"
2025-07-01,SK-002,Lucknow,LUC-D2,780,2925.0
2025-07-01,SK-002,Patna,0PAT-D1,817,"3,064"
2025-07-01,SK-002,Pune,PUN-D1,1197,4488.75
01 Jul 2025,SK-003,Ahmedabad,AHM-D2,1345,5043.75
2025-07-01,SK-003,Delhi,DEL-D2,1014,3802.5
2025-07-01,SK-003,Guwahati,GUW-D2,724,2715.0
2025-07-01,SK-003,Hyderabad,HYD-D1,961,"Rs 3,604"
01-07-2025,SK-003,Jaipur,0JAI-D1,732,"2,745"
2025-07-01,SK-003,Kolkata,KOL-D2,971,"Rs 3,641"
2025-07-01,SK-003,Mumbai,MUM-D2,946,3547.5
2025-07-01,SK-003,Patna,PAT-D2,770,2887.5
2025-07-01,SK-003,Pune,PUN-D1,1075,"4,031"
2025-07-01,SK-004,BLR,BEN-D2,996,7470.0
2025-07-01,SK-004,Chennai,CHE-D1,1338,10035.0
2025-07-01,SK-004,Guwahati,0GUW-D1,796,5970.0
2025-07-01,SK-004,Hyderabad,HYD-D2,1021,7657.5
2025-07-01,SK-004,Jaipur,JAI-D1,9999,5610.0
2025-07-01,SK-004,Kolkata,KOL-D2,1382,10365.0
2025-07-01,SK-004,Mumbai,MUM-D2,962,7215.0
2025-07-01,SK-004,Patna,PAT-D2,9999,"Rs 5,010"
2025-07-01,SK-004,Pune,PUN-D1,1391,10432.5
2025-07-01,SK-005,Ahmedabad,AHM-D2,1167,"Rs 8,752"
2025-07-01,SK-005,BLR,BEN-D2,1318,9885.0
2025-07-01,SK-005,Guwahati,GUW-D1,624,4680.0
2025-07-01,SK-005,Hyderabad,HYD-D1,1366,10245.0
01 Jul 2025,SK-005,Kolkata,KOL-D2,1071,8032.5
2025-07-01,SK-005,Lucknow,LUC-D2,654,4905.0
07/01/25,SK-005,Mumbai,MUM-D1,1009,7567.5
2025-07-01,SK-005,Patna,0PAT-D1,658,4935.0
07/01/25,SK-005,Pune,PUN-D2,1302,9765.0
2025-07-01,SK-006,Ahmedabad,AHM-D2,1379,"10,342"
2025-07-01,SK-006,BLR,BEN-D2,1337,10027.5
2025-07-01,SK-006,Guwahati,GUW-D1,762,5715.0
2025-07-01,SK-006,Hyderabad,HYD-D1,1346,10095.0
2025-07-01,SK-006,Jaipur,JAI-D1,737,5527.5
2025-07-01,SK-006,Lucknow,LUC-D2,9999,"Rs 6,442"
2025-07-01,SK-006,Mumbai,MUM-D2,1339,10042.5
2025-07-01,SK-006,Patna,PAT-D1,833,6247.5
2025-07-01,SK-006,Pune,PUN-D1,1021,7657.5
2025-07-01,SK-007,Ahmedabad,AHM-D2,NA,9682.5
2025-07-01,SK-007,BLR,BEN-D2,1011,7582.5
2025-07-01,SK-007,Chennai,CHE-D1,1110,8325.0
2025-07-01,SK-007,Guwahati,0GUW-D1,736,5520.0
2025-07-01,SK-007,Hyderabad,HYD-D1,9999,9660.0
2025-07-01,SK-007,Jaipur,JAI-D2,639,4792.5
2025-07-01,SK-007,Kolkata,KOL-D2,1053,7897.5
01-07-2025,SK-007,Lucknow,LUC-D1,898,6735.0
2025-07-01,SK-007,Patna,PAT-D2,722,5415.0
07/01/25,SK-008,BLR,BEN-D1,420,9450.0
01-07-2025,SK-008,Chennai,0CHE-D2,458,"Rs 10,305"
2025-07-01,SK-008,Delhi,DEL-D1,451,10147.5
2025-07-01,SK-008,Guwahati,GUW-D2,317,7132.5
2025-07-01,SK-008,Kolkata,KOL-D2,483,"10,868"
2025-07-01,SK-008,Mumbai,MUM-D1,449,10102.5
2025-07-01,SK-008,Pune,PUN-D2,454,10215.0
2025-07-01,SK-009,Ahmedabad,AHM-D1,505,11362.5
2025-07-01,SK-009,BLR,BEN-D2,440,9900.0
2025-07-01,SK-009,Delhi,0DEL-D1,515,11587.5
2025-07-01,SK-009,Hyderabad,HYD-D1,445,10012.5
2025-07-01,SK-009,Lucknow,LUC-D2,326,7335.0
2025-07-01,SK-009,Patna,PAT-D2,313,"Rs 7,042"
2025-07-01,SK-009,Pune,PUN-D1,582,13095.0
